issf_core_id,geographic_scope_type,year,selected_theme_issue_id,theme_issue_value_id,theme_issue_id,theme_issue_category,country,region
423,Sub-national,2010,2197,105,180,Economic,Italy,Europe
423,Sub-national,2010,2198,103,180,Economic,Italy,Europe
423,Sub-national,2010,2199,145,180,Economic,Italy,Europe
423,Sub-national,2010,2200,119,181,Ecological,Italy,Europe
423,Sub-national,2010,2201,137,183,Governance,Italy,Europe
423,Sub-national,2010,2202,142,183,Governance,Italy,Europe
423,Sub-national,2010,2203,148,183,Governance,Italy,Europe
424,National,2011,2204,145,180,Economic,Mexico,Latin America & The Caribbean
424,National,2011,2205,120,181,Ecological,Mexico,Latin America & The Caribbean
424,National,2011,2206,127,182,Social/Cultural,Mexico,Latin America & The Caribbean
424,National,2011,2207,141,183,Governance,Mexico,Latin America & The Caribbean
424,National,2011,2208,142,183,Governance,Mexico,Latin America & The Caribbean
424,National,2011,2209,140,183,Governance,Mexico,Latin America & The Caribbean
424,National,2011,2210,148,183,Governance,Mexico,Latin America & The Caribbean
426,Local,2008,2215,119,181,Ecological,Spain,Europe
426,Local,2008,2216,115,181,Ecological,Spain,Europe
426,Local,2008,2217,146,181,Ecological,Spain,Europe
426,Local,2008,2218,137,183,Governance,Spain,Europe
427,National,2007,2219,117,181,Ecological,Turks and Caicos Is.,Latin America & The Caribbean
427,National,2007,2220,121,181,Ecological,Turks and Caicos Is.,Latin America & The Caribbean
427,National,2007,2221,146,181,Ecological,Turks and Caicos Is.,Latin America & The Caribbean
427,National,2007,2222,128,182,Social/Cultural,Turks and Caicos Is.,Latin America & The Caribbean
427,National,2007,2223,141,183,Governance,Turks and Caicos Is.,Latin America & The Caribbean
427,National,2007,2224,141,183,Governance,Turks and Caicos Is.,Latin America & The Caribbean
427,National,2007,2225,140,183,Governance,Turks and Caicos Is.,Latin America & The Caribbean
428,Local,2007,2226,102,180,Economic,Argentina,Latin America & The Caribbean
428,Local,2007,2227,112,180,Economic,Argentina,Latin America & The Caribbean
428,Local,2007,2228,105,180,Economic,Argentina,Latin America & The Caribbean
428,Local,2007,2229,105,180,Economic,Argentina,Latin America & The Caribbean
428,Local,2007,2230,145,180,Economic,Argentina,Latin America & The Caribbean
428,Local,2007,2231,116,181,Ecological,Argentina,Latin America & The Caribbean
428,Local,2007,2232,120,181,Ecological,Argentina,Latin America & The Caribbean
428,Local,2007,2233,146,181,Ecological,Argentina,Latin America & The Caribbean
428,Local,2007,2234,127,182,Social/Cultural,Argentina,Latin America & The Caribbean
428,Local,2007,2235,141,183,Governance,Argentina,Latin America & The Caribbean
428,Local,2007,2236,142,183,Governance,Argentina,Latin America & The Caribbean
428,Local,2007,2237,140,183,Governance,Argentina,Latin America & The Caribbean
428,Local,2007,2238,148,183,Governance,Argentina,Latin America & The Caribbean
430,Local,2013,2243,146,181,Ecological,Mexico,Latin America & The Caribbean
430,Local,2013,2244,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
430,Local,2013,2245,133,182,Social/Cultural,Mexico,Latin America & The Caribbean
430,Local,2013,2246,147,182,Social/Cultural,Mexico,Latin America & The Caribbean
430,Local,2013,2247,135,183,Governance,Mexico,Latin America & The Caribbean
430,Local,2013,2248,137,183,Governance,Mexico,Latin America & The Caribbean
430,Local,2013,2249,138,183,Governance,Mexico,Latin America & The Caribbean
430,Local,2013,2251,142,183,Governance,Mexico,Latin America & The Caribbean
432,National,2005,2255,148,183,Governance,Greece,Europe
433,Sub-national,2005,2256,145,180,Economic,France,Europe
433,Sub-national,2005,2257,142,183,Governance,France,Europe
433,Sub-national,2005,2258,148,183,Governance,France,Europe
437,National,2002,2275,112,180,Economic,South Africa,Africa
437,National,2002,2276,128,182,Social/Cultural,South Africa,Africa
437,National,2002,2277,141,183,Governance,South Africa,Africa
437,National,2002,2278,140,183,Governance,South Africa,Africa
438,Regional,2002,2279,103,180,Economic,0,#N/A
438,Regional,2002,2280,112,180,Economic,0,#N/A
438,Regional,2002,2281,119,181,Ecological,0,#N/A
438,Regional,2002,2282,118,181,Ecological,0,#N/A
438,Regional,2002,2283,124,182,Social/Cultural,0,#N/A
438,Regional,2002,2284,128,182,Social/Cultural,0,#N/A
442,National,2006,2296,112,180,Economic,Zimbabwe,Africa
442,National,2006,2297,124,182,Social/Cultural,Zimbabwe,Africa
442,National,2006,2298,127,182,Social/Cultural,Zimbabwe,Africa
443,National,1995,2299,112,180,Economic,Madagascar,Africa
443,National,1995,2300,145,180,Economic,Madagascar,Africa
444,Regional,1988,2301,112,180,Economic,0,#N/A
447,National,2011,2311,102,180,Economic,South Africa,Africa
447,National,2011,2312,103,180,Economic,South Africa,Africa
447,National,2011,2313,112,180,Economic,South Africa,Africa
447,National,2011,2314,105,180,Economic,South Africa,Africa
447,National,2011,2315,117,181,Ecological,South Africa,Africa
447,National,2011,2316,117,181,Ecological,South Africa,Africa
447,National,2011,2317,135,183,Governance,South Africa,Africa
447,National,2011,2318,143,183,Governance,South Africa,Africa
449,Local,2011,2320,102,180,Economic,Spain,Europe
449,Local,2011,2321,103,180,Economic,Spain,Europe
449,Local,2011,2322,145,180,Economic,Spain,Europe
449,Local,2011,2323,137,183,Governance,Spain,Europe
449,Local,2011,2324,148,183,Governance,Spain,Europe
454,Sub-national,1993,2349,119,181,Ecological,Norway,Europe
454,Sub-national,1993,2350,121,181,Ecological,Norway,Europe
454,Sub-national,1993,2351,132,182,Social/Cultural,Norway,Europe
454,Sub-national,1993,2352,133,182,Social/Cultural,Norway,Europe
454,Sub-national,1993,2353,147,182,Social/Cultural,Norway,Europe
454,Sub-national,1993,2354,135,183,Governance,Norway,Europe
454,Sub-national,1993,2355,137,183,Governance,Norway,Europe
454,Sub-national,1993,2356,143,183,Governance,Norway,Europe
454,Sub-national,1993,2357,141,183,Governance,Norway,Europe
454,Sub-national,1993,2358,141,183,Governance,Norway,Europe
454,Sub-national,1993,2359,148,183,Governance,Norway,Europe
455,Local,2013,2361,115,181,Ecological,Spain,Europe
457,Regional,1998,2373,138,183,Governance,0,#N/A
457,Regional,1998,2374,141,183,Governance,0,#N/A
457,Regional,1998,2375,141,183,Governance,0,#N/A
457,Regional,1998,2376,142,183,Governance,0,#N/A
459,Local,2008,2380,116,181,Ecological,Brazil,Latin America & The Caribbean
459,Local,2008,2381,120,181,Ecological,Brazil,Latin America & The Caribbean
459,Local,2008,2383,141,183,Governance,Brazil,Latin America & The Caribbean
459,Local,2008,2384,141,183,Governance,Brazil,Latin America & The Caribbean
459,Local,2008,2385,142,183,Governance,Brazil,Latin America & The Caribbean
459,Local,2008,2386,143,183,Governance,Brazil,Latin America & The Caribbean
460,Sub-national,2011,2387,118,181,Ecological,Mexico,Latin America & The Caribbean
460,Sub-national,2011,2388,120,181,Ecological,Mexico,Latin America & The Caribbean
460,Sub-national,2011,2389,146,181,Ecological,Mexico,Latin America & The Caribbean
460,Sub-national,2011,2390,141,183,Governance,Mexico,Latin America & The Caribbean
461,National,2005,2391,147,182,Social/Cultural,Norway,Europe
461,National,2005,2392,135,183,Governance,Norway,Europe
461,National,2005,2393,141,183,Governance,Norway,Europe
461,National,2005,2394,141,183,Governance,Norway,Europe
461,National,2005,2395,142,183,Governance,Norway,Europe
461,National,2005,2396,148,183,Governance,Norway,Europe
464,Local,2009,2404,119,181,Ecological,Portugal,Europe
464,Local,2009,2405,117,181,Ecological,Portugal,Europe
464,Local,2009,2406,120,181,Ecological,Portugal,Europe
466,Sub-national,2011,2411,119,181,Ecological,Canada,North America
467,Sub-national,2007,2412,103,180,Economic,France,Europe
467,Sub-national,2007,2413,145,180,Economic,France,Europe
467,Sub-national,2007,2414,147,182,Social/Cultural,France,Europe
468,Local,2007,2415,119,181,Ecological,Spain,Europe
468,Local,2007,2416,117,181,Ecological,Spain,Europe
470,Local,2006,2420,119,181,Ecological,Spain,Europe
470,Local,2006,2421,117,181,Ecological,Spain,Europe
470,Local,2006,2422,146,181,Ecological,Spain,Europe
471,Sub-national,1995,2423,135,183,Governance,Canada,North America
471,Sub-national,1995,2424,137,183,Governance,Canada,North America
471,Sub-national,1995,2425,143,183,Governance,Canada,North America
472,Regional,1999,2426,116,181,Ecological,0,#N/A
472,Regional,1999,2427,120,181,Ecological,0,#N/A
472,Regional,1999,2428,121,181,Ecological,0,#N/A
472,Regional,1999,2429,128,182,Social/Cultural,0,#N/A
472,Regional,1999,2430,133,182,Social/Cultural,0,#N/A
472,Regional,1999,2431,135,183,Governance,0,#N/A
472,Regional,1999,2432,138,183,Governance,0,#N/A
472,Regional,1999,2433,143,183,Governance,0,#N/A
472,Regional,1999,2434,141,183,Governance,0,#N/A
472,Regional,1999,2435,141,183,Governance,0,#N/A
472,Regional,1999,2436,142,183,Governance,0,#N/A
472,Regional,1999,2437,143,183,Governance,0,#N/A
473,Local,1998,2438,117,181,Ecological,Colombia,Latin America & The Caribbean
473,Local,1998,2439,117,181,Ecological,Colombia,Latin America & The Caribbean
473,Local,1998,2440,146,181,Ecological,Colombia,Latin America & The Caribbean
474,National,1998,2441,141,183,Governance,Barbados,Latin America & The Caribbean
474,National,1998,2442,142,183,Governance,Barbados,Latin America & The Caribbean
476,National,2006,2449,128,182,Social/Cultural,South Africa,Africa
476,National,2006,2450,135,183,Governance,South Africa,Africa
477,Sub-national,2013,2451,102,180,Economic,South Africa,Africa
477,Sub-national,2013,2452,105,180,Economic,South Africa,Africa
477,Sub-national,2013,2453,124,182,Social/Cultural,South Africa,Africa
477,Sub-national,2013,2454,128,182,Social/Cultural,South Africa,Africa
477,Sub-national,2013,2455,127,182,Social/Cultural,South Africa,Africa
477,Sub-national,2013,2456,135,183,Governance,South Africa,Africa
478,Local,2013,2457,116,181,Ecological,Chile,Latin America & The Caribbean
478,Local,2013,2458,117,181,Ecological,Chile,Latin America & The Caribbean
478,Local,2013,2459,120,181,Ecological,Chile,Latin America & The Caribbean
478,Local,2013,2460,121,181,Ecological,Chile,Latin America & The Caribbean
478,Local,2013,2461,128,182,Social/Cultural,Chile,Latin America & The Caribbean
478,Local,2013,2462,133,182,Social/Cultural,Chile,Latin America & The Caribbean
478,Local,2013,2463,135,183,Governance,Chile,Latin America & The Caribbean
478,Local,2013,2464,143,183,Governance,Chile,Latin America & The Caribbean
478,Local,2013,2465,141,183,Governance,Chile,Latin America & The Caribbean
478,Local,2013,2466,141,183,Governance,Chile,Latin America & The Caribbean
478,Local,2013,2467,142,183,Governance,Chile,Latin America & The Caribbean
478,Local,2013,2468,140,183,Governance,Chile,Latin America & The Caribbean
479,Sub-national,2013,2469,135,183,Governance,USA,North America
479,Sub-national,2013,2470,138,183,Governance,USA,North America
479,Sub-national,2013,2471,141,183,Governance,USA,North America
480,Regional,2013,2472,105,180,Economic,0,#N/A
480,Regional,2013,2473,103,180,Economic,0,#N/A
480,Regional,2013,2474,105,180,Economic,0,#N/A
480,Regional,2013,2475,145,180,Economic,0,#N/A
480,Regional,2013,2476,123,182,Social/Cultural,0,#N/A
480,Regional,2013,2477,128,182,Social/Cultural,0,#N/A
480,Regional,2013,2478,125,182,Social/Cultural,0,#N/A
480,Regional,2013,2479,128,182,Social/Cultural,0,#N/A
480,Regional,2013,2480,138,183,Governance,0,#N/A
480,Regional,2013,2481,141,183,Governance,0,#N/A
480,Regional,2013,2482,142,183,Governance,0,#N/A
480,Regional,2013,2483,140,183,Governance,0,#N/A
482,Regional,2003,2488,119,181,Ecological,0,#N/A
482,Regional,2003,2489,117,181,Ecological,0,#N/A
482,Regional,2003,2490,143,183,Governance,0,#N/A
482,Regional,2003,2491,148,183,Governance,0,#N/A
483,Sub-national,2005,2492,119,181,Ecological,Spain,Europe
483,Sub-national,2005,2493,117,181,Ecological,Spain,Europe
483,Sub-national,2005,2494,147,182,Social/Cultural,Spain,Europe
483,Sub-national,2005,2495,137,183,Governance,Spain,Europe
485,Local,2009,2499,145,180,Economic,United Kingdom,Europe
485,Local,2009,2501,120,181,Ecological,United Kingdom,Europe
485,Local,2009,2502,147,182,Social/Cultural,United Kingdom,Europe
485,Local,2009,2503,135,183,Governance,United Kingdom,Europe
485,Local,2009,2504,137,183,Governance,United Kingdom,Europe
485,Local,2009,2505,138,183,Governance,United Kingdom,Europe
485,Local,2009,2506,141,183,Governance,United Kingdom,Europe
485,Local,2009,2507,143,183,Governance,United Kingdom,Europe
486,Local,2009,2508,116,181,Ecological,Spain,Europe
486,Local,2009,2509,115,181,Ecological,Spain,Europe
486,Local,2009,2510,120,181,Ecological,Spain,Europe
486,Local,2009,2511,135,183,Governance,Spain,Europe
486,Local,2009,2512,138,183,Governance,Spain,Europe
486,Local,2009,2513,141,183,Governance,Spain,Europe
486,Local,2009,2514,140,183,Governance,Spain,Europe
486,Local,2009,2515,148,183,Governance,Spain,Europe
487,Local,2009,2516,112,180,Economic,Netherlands,Europe
487,Local,2009,2517,103,180,Economic,Netherlands,Europe
487,Local,2009,2518,145,180,Economic,Netherlands,Europe
487,Local,2009,2519,116,181,Ecological,Netherlands,Europe
487,Local,2009,2520,119,181,Ecological,Netherlands,Europe
487,Local,2009,2521,120,181,Ecological,Netherlands,Europe
487,Local,2009,2522,133,182,Social/Cultural,Netherlands,Europe
487,Local,2009,2523,135,183,Governance,Netherlands,Europe
487,Local,2009,2524,138,183,Governance,Netherlands,Europe
487,Local,2009,2525,141,183,Governance,Netherlands,Europe
487,Local,2009,2526,140,183,Governance,Netherlands,Europe
488,Local,2005,2527,132,182,Social/Cultural,Mexico,Latin America & The Caribbean
488,Local,2005,2528,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
488,Local,2005,2529,133,182,Social/Cultural,Mexico,Latin America & The Caribbean
488,Local,2005,2530,135,183,Governance,Mexico,Latin America & The Caribbean
488,Local,2005,2531,137,183,Governance,Mexico,Latin America & The Caribbean
488,Local,2005,2532,143,183,Governance,Mexico,Latin America & The Caribbean
488,Local,2005,2533,141,183,Governance,Mexico,Latin America & The Caribbean
488,Local,2005,2534,142,183,Governance,Mexico,Latin America & The Caribbean
488,Local,2005,2535,143,183,Governance,Mexico,Latin America & The Caribbean
489,Sub-national,2006,2536,117,181,Ecological,Brazil,Latin America & The Caribbean
489,Sub-national,2006,2537,121,181,Ecological,Brazil,Latin America & The Caribbean
489,Sub-national,2006,2538,146,181,Ecological,Brazil,Latin America & The Caribbean
489,Sub-national,2006,2539,128,182,Social/Cultural,Brazil,Latin America & The Caribbean
489,Sub-national,2006,2540,141,183,Governance,Brazil,Latin America & The Caribbean
490,Sub-national,2008,2541,102,180,Economic,Indonesia,Asia & Oceania
490,Sub-national,2008,2542,119,181,Ecological,Indonesia,Asia & Oceania
490,Sub-national,2008,2543,117,181,Ecological,Indonesia,Asia & Oceania
490,Sub-national,2008,2544,120,181,Ecological,Indonesia,Asia & Oceania
490,Sub-national,2008,2545,142,183,Governance,Indonesia,Asia & Oceania
492,Local,2001,2555,112,180,Economic,Turks and Caicos Is.,Latin America & The Caribbean
492,Local,2001,2556,145,180,Economic,Turks and Caicos Is.,Latin America & The Caribbean
492,Local,2001,2557,117,181,Ecological,Turks and Caicos Is.,Latin America & The Caribbean
492,Local,2001,2558,117,181,Ecological,Turks and Caicos Is.,Latin America & The Caribbean
492,Local,2001,2559,121,181,Ecological,Turks and Caicos Is.,Latin America & The Caribbean
492,Local,2001,2560,133,182,Social/Cultural,Turks and Caicos Is.,Latin America & The Caribbean
492,Local,2001,2561,147,182,Social/Cultural,Turks and Caicos Is.,Latin America & The Caribbean
492,Local,2001,2562,142,183,Governance,Turks and Caicos Is.,Latin America & The Caribbean
493,National,2010,2563,112,180,Economic,Chile,Latin America & The Caribbean
493,National,2010,2564,128,182,Social/Cultural,Chile,Latin America & The Caribbean
493,National,2010,2565,133,182,Social/Cultural,Chile,Latin America & The Caribbean
493,National,2010,2566,141,183,Governance,Chile,Latin America & The Caribbean
