issf_core_id,category,,year,country
225,Social/Cultural,Sub-national,2007,Argentina
225,Governance,Sub-national,2007,Argentina
225,Governance,Sub-national,2007,Argentina
225,Governance,Sub-national,2007,Argentina
225,Governance,Sub-national,2007,Argentina
225,Governance,Sub-national,2007,Argentina
237,Ecological,National,2007,Bahamas
237,Ecological,National,2007,Bahamas
259,Economic,National,2007,South Africa
259,Economic,National,2007,South Africa
259,Social/Cultural,National,2007,South Africa
259,Social/Cultural,National,2007,South Africa
259,Social/Cultural,National,2007,South Africa
259,Governance,National,2007,South Africa
270,Governance,Sub-national,2007,United States of America
270,Governance,Sub-national,2007,United States of America
270,Governance,Sub-national,2007,United States of America
277,Social/Cultural,National,2007,United States of America
277,Social/Cultural,National,2007,United States of America
277,Governance,National,2007,United States of America
277,Governance,National,2007,United States of America
277,Governance,National,2007,United States of America
282,Ecological,Local,2007,Trinidad and Tobago
282,Ecological,Local,2007,Trinidad and Tobago
282,Social/Cultural,Local,2007,Trinidad and Tobago
282,Governance,Local,2007,Trinidad and Tobago
282,Governance,Local,2007,Trinidad and Tobago
285,Ecological,Local,2007,Grenada
285,Social/Cultural,Local,2007,Grenada
285,Governance,Local,2007,Grenada
293,Economic,National,2007,Cambodia
293,Social/Cultural,National,2007,Cambodia
293,Governance,National,2007,Cambodia
293,Governance,National,2007,Cambodia
293,Governance,National,2007,Cambodia
301,Ecological,Local,2007,United States of America
301,Ecological,Local,2007,United States of America
301,Ecological,Local,2007,United States of America
320,Economic,National,2007,Kenya
320,Economic,National,2007,Kenya
320,Ecological,National,2007,Kenya
320,Social/Cultural,National,2007,Kenya
320,Social/Cultural,National,2007,Kenya
320,Social/Cultural,National,2007,Kenya
320,Social/Cultural,National,2007,Kenya
320,Social/Cultural,National,2007,Kenya
320,Social/Cultural,National,2007,Kenya
326,Ecological,Local,2007,Grenada
326,Ecological,Local,2007,Grenada
326,Ecological,Local,2007,Grenada
326,Ecological,Local,2007,Grenada
326,Social/Cultural,Local,2007,Grenada
326,Social/Cultural,Local,2007,Grenada
326,Social/Cultural,Local,2007,Grenada
326,Social/Cultural,Local,2007,Grenada
326,Governance,Local,2007,Grenada
326,Governance,Local,2007,Grenada
326,Governance,Local,2007,Grenada
326,Governance,Local,2007,Grenada
326,Governance,Local,2007,Grenada
378,Social/Cultural,National,2007,South Africa
378,Social/Cultural,National,2007,South Africa
378,Social/Cultural,National,2007,South Africa
393,Economic,National,2007,United Republic of Tanzania
393,Social/Cultural,National,2007,United Republic of Tanzania
393,Social/Cultural,National,2007,United Republic of Tanzania
393,Governance,National,2007,United Republic of Tanzania
412,Economic,National,2007,Uganda
412,Economic,National,2007,Uganda
412,Ecological,National,2007,Uganda
412,Social/Cultural,National,2007,Uganda
412,Social/Cultural,National,2007,Uganda
412,Governance,National,2007,Uganda
412,Governance,National,2007,Uganda
412,Governance,National,2007,Uganda
412,Governance,National,2007,Uganda
427,Ecological,National,2007,Turks and Caicos Islands
427,Ecological,National,2007,Turks and Caicos Islands
427,Ecological,National,2007,Turks and Caicos Islands
427,Social/Cultural,National,2007,Turks and Caicos Islands
427,Governance,National,2007,Turks and Caicos Islands
427,Governance,National,2007,Turks and Caicos Islands
427,Governance,National,2007,Turks and Caicos Islands
428,Economic,Local,2007,Argentina
428,Economic,Local,2007,Argentina
428,Economic,Local,2007,Argentina
428,Economic,Local,2007,Argentina
428,Economic,Local,2007,Argentina
428,Ecological,Local,2007,Argentina
428,Ecological,Local,2007,Argentina
428,Ecological,Local,2007,Argentina
428,Social/Cultural,Local,2007,Argentina
428,Governance,Local,2007,Argentina
428,Governance,Local,2007,Argentina
428,Governance,Local,2007,Argentina
428,Governance,Local,2007,Argentina
445,Social/Cultural,National,2007,South Africa
445,Social/Cultural,National,2007,South Africa
445,Social/Cultural,National,2007,South Africa
445,Social/Cultural,National,2007,South Africa
445,Social/Cultural,National,2007,South Africa
463,Ecological,Sub-national,2007,Greece
463,Ecological,Sub-national,2007,Greece
467,Economic,Sub-national,2007,France
467,Economic,Sub-national,2007,France
467,Social/Cultural,Sub-national,2007,France
468,Ecological,Local,2007,Spain
468,Ecological,Local,2007,Spain
520,Ecological,Sub-national,2007,Spain
520,Ecological,Sub-national,2007,Spain
520,Governance,Sub-national,2007,Spain
528,Economic,National,2007,South Africa
528,Social/Cultural,National,2007,South Africa
528,Social/Cultural,National,2007,South Africa
528,Social/Cultural,National,2007,South Africa
528,Social/Cultural,National,2007,South Africa
528,Governance,National,2007,South Africa
528,Governance,National,2007,South Africa
528,Governance,National,2007,South Africa
528,Governance,National,2007,South Africa
549,Ecological,National,2007,Dominican Republic
557,Ecological,National,2007,Martinique
557,Ecological,National,2007,Martinique
557,Ecological,National,2007,Martinique
557,Governance,National,2007,Martinique
557,Governance,National,2007,Martinique
576,Social/Cultural,Sub-national,2007,Botswana
576,Social/Cultural,Sub-national,2007,Botswana
576,Social/Cultural,Sub-national,2007,Botswana
576,Social/Cultural,Sub-national,2007,Botswana
576,Social/Cultural,Sub-national,2007,Botswana
576,Social/Cultural,Sub-national,2007,Botswana
576,Social/Cultural,Sub-national,2007,Botswana
593,Economic,Local,2007,Colombia
593,Economic,Local,2007,Colombia
617,Economic,Sub-national,2007,South Africa
617,Ecological,Sub-national,2007,South Africa
617,Social/Cultural,Sub-national,2007,South Africa
617,Social/Cultural,Sub-national,2007,South Africa
617,Governance,Sub-national,2007,South Africa
636,Economic,Sub-national,2007,Colombia
636,Ecological,Sub-national,2007,Colombia
636,Social/Cultural,Sub-national,2007,Colombia
636,Governance,Sub-national,2007,Colombia
636,Governance,Sub-national,2007,Colombia
636,Governance,Sub-national,2007,Colombia
636,Governance,Sub-national,2007,Colombia
636,Governance,Sub-national,2007,Colombia
636,Governance,Sub-national,2007,Colombia
636,Governance,Sub-national,2007,Colombia
638,Ecological,Local,2007,Philippines
638,Ecological,Local,2007,Philippines
638,Ecological,Local,2007,Philippines
643,Ecological,National,2007,Peru
643,Ecological,National,2007,Peru
740,Economic,Local,2007,Colombia
740,Economic,Local,2007,Colombia
740,Ecological,Local,2007,Colombia
740,Social/Cultural,Local,2007,Colombia
740,Social/Cultural,Local,2007,Colombia
740,Governance,Local,2007,Colombia
740,Governance,Local,2007,Colombia
740,Governance,Local,2007,Colombia
740,Governance,Local,2007,Colombia
740,Governance,Local,2007,Colombia
740,Governance,Local,2007,Colombia
741,Economic,Sub-national,2007,Ecuador
741,Ecological,Sub-national,2007,Ecuador
741,Ecological,Sub-national,2007,Ecuador
741,Social/Cultural,Sub-national,2007,Ecuador
741,Social/Cultural,Sub-national,2007,Ecuador
741,Governance,Sub-national,2007,Ecuador
741,Governance,Sub-national,2007,Ecuador
741,Governance,Sub-national,2007,Ecuador
741,Governance,Sub-national,2007,Ecuador
741,Governance,Sub-national,2007,Ecuador
741,Governance,Sub-national,2007,Ecuador
756,Ecological,Local,2007,Chile
756,Ecological,Local,2007,Chile
756,Ecological,Local,2007,Chile
756,Ecological,Local,2007,Chile
763,Ecological,National,2007,Madagascar
763,Ecological,National,2007,Madagascar
767,Governance,Sub-national,2007,Ecuador
767,Governance,Sub-national,2007,Ecuador
767,Governance,Sub-national,2007,Ecuador
767,Governance,Sub-national,2007,Ecuador
767,Governance,Sub-national,2007,Ecuador
768,Ecological,Local,2007,Colombia
768,Ecological,Local,2007,Colombia
768,Governance,Local,2007,Colombia
768,Governance,Local,2007,Colombia
768,Governance,Local,2007,Colombia
775,Governance,Sub-national,2007,Ecuador
775,Governance,Sub-national,2007,Ecuador
775,Governance,Sub-national,2007,Ecuador
775,Governance,Sub-national,2007,Ecuador
775,Governance,Sub-national,2007,Ecuador
775,Governance,Sub-national,2007,Ecuador
795,Economic,Local,2007,Argentina
795,Economic,Local,2007,Argentina
795,Ecological,Local,2007,Argentina
795,Ecological,Local,2007,Argentina
795,Governance,Local,2007,Argentina
795,Governance,Local,2007,Argentina
801,Ecological,Local,2007,Mexico
801,Ecological,Local,2007,Mexico
801,Social/Cultural,Local,2007,Mexico
801,Governance,Local,2007,Mexico
801,Governance,Local,2007,Mexico
801,Governance,Local,2007,Mexico
818,Social/Cultural,National,2007,Bangladesh
818,Social/Cultural,National,2007,Bangladesh
818,Governance,National,2007,Bangladesh
818,Governance,National,2007,Bangladesh
828,Economic,Sub-national,2007,Namibia
828,Social/Cultural,Sub-national,2007,Namibia
828,Social/Cultural,Sub-national,2007,Namibia
838,Ecological,Local,2007,South Africa
838,Social/Cultural,Local,2007,South Africa
838,Social/Cultural,Local,2007,South Africa
838,Social/Cultural,Local,2007,South Africa
838,Social/Cultural,Local,2007,South Africa
838,Social/Cultural,Local,2007,South Africa
838,Governance,Local,2007,South Africa
838,Governance,Local,2007,South Africa
838,Governance,Local,2007,South Africa
850,Economic,Local,2007,Brazil
850,Economic,Local,2007,Brazil
850,Economic,Local,2007,Brazil
850,Ecological,Local,2007,Brazil
850,Ecological,Local,2007,Brazil
850,Social/Cultural,Local,2007,Brazil
850,Social/Cultural,Local,2007,Brazil
850,Social/Cultural,Local,2007,Brazil
850,Social/Cultural,Local,2007,Brazil
850,Social/Cultural,Local,2007,Brazil
850,Governance,Local,2007,Brazil
850,Governance,Local,2007,Brazil
938,Ecological,National,2007,Chile
938,Governance,National,2007,Chile
949,Ecological,National,2007,Anguilla
949,Governance,National,2007,Anguilla
949,Governance,National,2007,Anguilla
958,Social/Cultural,Sub-national,2007,Brazil
958,Governance,Sub-national,2007,Brazil
958,Governance,Sub-national,2007,Brazil
975,Ecological,Local,2007,Dominican Republic
983,Economic,National,2007,Barbados
983,Economic,National,2007,Barbados
983,Ecological,National,2007,Barbados
983,Governance,National,2007,Barbados
983,Governance,National,2007,Barbados
1010,Ecological,National,2007,Sri Lanka
1010,Social/Cultural,National,2007,Sri Lanka
1015,Social/Cultural,Local,2007,Sri Lanka
1015,Social/Cultural,Local,2007,Sri Lanka
1042,Economic,Sub-national,2007,India
1042,Economic,Sub-national,2007,India
1042,Economic,Sub-national,2007,India
1042,Social/Cultural,Sub-national,2007,India
1042,Social/Cultural,Sub-national,2007,India
1042,Social/Cultural,Sub-national,2007,India
1042,Governance,Sub-national,2007,India
1042,Governance,Sub-national,2007,India
3241,Ecological,Local,2007,Brazil
3241,Ecological,Local,2007,Brazil
3241,Ecological,Local,2007,Brazil
3241,Social/Cultural,Local,2007,Brazil
3839,Economic,Local,2007,Cameroon
3839,Ecological,Local,2007,Cameroon
3839,Ecological,Local,2007,Cameroon
3839,Ecological,Local,2007,Cameroon
3839,Social/Cultural,Local,2007,Cameroon
3839,Governance,Local,2007,Cameroon
3839,Governance,Local,2007,Cameroon
25,Economic,Sub-national,2008,Canada
25,Economic,Sub-national,2008,Canada
25,Ecological,Sub-national,2008,Canada
25,Social/Cultural,Sub-national,2008,Canada
25,Social/Cultural,Sub-national,2008,Canada
25,Social/Cultural,Sub-national,2008,Canada
25,Social/Cultural,Sub-national,2008,Canada
25,Social/Cultural,Sub-national,2008,Canada
50,Governance,Sub-national,2008,Canada
50,Governance,Sub-national,2008,Canada
50,Governance,Sub-national,2008,Canada
50,Governance,Sub-national,2008,Canada
50,Governance,Sub-national,2008,Canada
67,Ecological,Sub-national,2008,United States of America
67,Governance,Sub-national,2008,United States of America
67,Governance,Sub-national,2008,United States of America
67,Governance,Sub-national,2008,United States of America
78,Social/Cultural,Sub-national,2008,United States of America
78,Social/Cultural,Sub-national,2008,United States of America
78,Social/Cultural,Sub-national,2008,United States of America
78,Governance,Sub-national,2008,United States of America
78,Governance,Sub-national,2008,United States of America
78,Governance,Sub-national,2008,United States of America
79,Ecological,Sub-national,2008,Canada
79,Social/Cultural,Sub-national,2008,Canada
79,Social/Cultural,Sub-national,2008,Canada
79,Governance,Sub-national,2008,Canada
79,Governance,Sub-national,2008,Canada
79,Governance,Sub-national,2008,Canada
79,Governance,Sub-national,2008,Canada
157,Ecological,Local,2008,Colombia
157,Social/Cultural,Local,2008,Colombia
157,Social/Cultural,Local,2008,Colombia
157,Social/Cultural,Local,2008,Colombia
157,Social/Cultural,Local,2008,Colombia
157,Social/Cultural,Local,2008,Colombia
191,Economic,Sub-national,2008,United States of America
191,Ecological,Sub-national,2008,United States of America
215,Ecological,Sub-national,2008,United States of America
215,Ecological,Sub-national,2008,United States of America
219,Economic,Sub-national,2008,Argentina
219,Ecological,Sub-national,2008,Argentina
219,Ecological,Sub-national,2008,Argentina
219,Governance,Sub-national,2008,Argentina
220,Economic,Sub-national,2008,United States of America
220,Social/Cultural,Sub-national,2008,United States of America
268,Economic,Sub-national,2008,United States of America
268,Economic,Sub-national,2008,United States of America
268,Governance,Sub-national,2008,United States of America
268,Governance,Sub-national,2008,United States of America
268,Governance,Sub-national,2008,United States of America
276,Ecological,Sub-national,2008,Ecuador
276,Ecological,Sub-national,2008,Ecuador
276,Governance,Sub-national,2008,Ecuador
276,Governance,Sub-national,2008,Ecuador
276,Governance,Sub-national,2008,Ecuador
276,Governance,Sub-national,2008,Ecuador
276,Governance,Sub-national,2008,Ecuador
286,Governance,National,2008,South Africa
286,Governance,National,2008,South Africa
286,Governance,National,2008,South Africa
286,Governance,National,2008,South Africa
347,Economic,Local,2008,Nicaragua
347,Ecological,Local,2008,Nicaragua
347,Ecological,Local,2008,Nicaragua
347,Ecological,Local,2008,Nicaragua
347,Ecological,Local,2008,Nicaragua
347,Social/Cultural,Local,2008,Nicaragua
347,Social/Cultural,Local,2008,Nicaragua
347,Social/Cultural,Local,2008,Nicaragua
347,Governance,Local,2008,Nicaragua
347,Governance,Local,2008,Nicaragua
355,Economic,Sub-national,2008,Indonesia
355,Economic,Sub-national,2008,Indonesia
355,Ecological,Sub-national,2008,Indonesia
355,Social/Cultural,Sub-national,2008,Indonesia
